title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"Bernstein: On the Town, 3 Dance Episodes: II. Lonely Town ""Pas de deux"". Andante sostenuto (Live)","Israel Philharmonic Orchestra, Leonard Bernstein",Gershwin: Rhapsody in Blue / Barber: Adagio for Strings / Bernstein: On the Town; Candide,DEF058101540,tidal,4834881,220s,,,http://www.tidal.com/track/4834881
"Bernstein: On the Town, 3 Dance Episodes: III. Times Square Ballet. Allegro (Live)","Israel Philharmonic Orchestra, Leonard Bernstein",Gershwin: Rhapsody in Blue / Barber: Adagio for Strings / Bernstein: On the Town; Candide,DEF058101550,tidal,4834882,292s,,,http://www.tidal.com/track/4834882
"Blacher: Variations on a Theme by Paganini, Op. 26 (Live)","Wiener Philharmoniker, Sir Georg Solti",Elgar: Enigma Variations / Kodály: Peacock Variations / Blacher: Variations On A Theme Of Paganini,GBF079642002,tidal,57692280,854s,,,http://www.tidal.com/track/57692280
"A Colour Symphony, F. 106: I. Purple: Andante maestoso",BBC National Orchestra of Wales,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605701,tidal,12415262,412s,,,http://www.tidal.com/track/12415262
"A Colour Symphony, F. 106: II. Red: Allegro vivace",BBC National Orchestra of Wales,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605702,tidal,12415263,415s,,,http://www.tidal.com/track/12415263
"A Colour Symphony, F. 106: III. Blue: Gently flowing",BBC National Orchestra of Wales,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605703,tidal,12415264,574s,,,http://www.tidal.com/track/12415264
"A Colour Symphony, F. 106: IV. Green: Moderato",BBC National Orchestra of Wales,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605704,tidal,12415265,507s,,,http://www.tidal.com/track/12415265
"Violin Concerto, Op. 79, F. 111: I. Allegro ma non troppo",Lydia Mordkovitch,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605705,tidal,12415266,941s,,,http://www.tidal.com/track/12415266
"Violin Concerto, Op. 79, F. 111: II. Vivo",Lydia Mordkovitch,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605706,tidal,12415267,531s,,,http://www.tidal.com/track/12415267
"Violin Concerto, Op. 79, F. 111: III. Introduzione. Andante sostenuto",Lydia Mordkovitch,Bliss: Colour Symphony (A) / Violin Concerto,GBLWD0605707,tidal,12415268,1034s,,,http://www.tidal.com/track/12415268
"Suk: Summer Tale, Op. 29 - Revised Karel Srom (d.1981) - 1. Voices of life and consolation","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712421,tidal,29780285,815s,,,http://www.tidal.com/track/29780285
"Suk: Summer Tale, Op. 29 - Revised Karel Srom (d.1981) - 2. Midday","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712422,tidal,29780286,335s,,,http://www.tidal.com/track/29780286
"Suk: Summer Tale, Op. 29 - Revised Karel Srom (d.1981) - 3. Intermezzo - Blind Musicians","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712423,tidal,29780287,310s,,,http://www.tidal.com/track/29780287
"Suk: Summer Tale, Op. 29 - Revised Karel Srom (d.1981) - 4. In the power of phantoms","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712424,tidal,29780288,641s,,,http://www.tidal.com/track/29780288
"Suk: Summer Tale, Op. 29 - Revised Karel Srom (d.1981) - 5. Night","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712425,tidal,29780289,909s,,,http://www.tidal.com/track/29780289
"Suk: Fantastic Scherzo, Op. 35","Czech Philharmonic, Sir Charles Mackerras",Suk: Summer Tale; Fantastic Scherzo,GBF079712430,tidal,29780290,894s,,,http://www.tidal.com/track/29780290
"Suk: Asrael Symphony in C Minor, Op. 27 - 1. Andante sostenuto","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800661,tidal,108016469,912s,,,http://www.tidal.com/track/108016469
"Suk: Asrael Symphony in C Minor, Op. 27 - 2. Andante","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800662,tidal,108016470,423s,,,http://www.tidal.com/track/108016470
"Suk: Asrael Symphony in C Minor, Op. 27 - 3. Vivace","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800663,tidal,108016471,731s,,,http://www.tidal.com/track/108016471
"Suk: Asrael Symphony in C Minor, Op. 27 - 4. Adagio","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800664,tidal,108016472,633s,,,http://www.tidal.com/track/108016472
"Suk: Asrael Symphony in C Minor, Op. 27 - 5. Adagio e maestoso","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800665,tidal,108016473,830s,,,http://www.tidal.com/track/108016473
"Suk: Pohádka, Op. 16 - 1. About the Constant Love of Raduz and Mahulena and their Trials","Jiří Vodička, Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800666,tidal,108016474,625s,,,http://www.tidal.com/track/108016474
"Suk: Pohádka, Op. 16 - 2. Playing at Swans and Peacocks","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800667,tidal,108016475,228s,,,http://www.tidal.com/track/108016475
"Suk: Pohádka, Op. 16 - 3. Funeral Music","Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800668,tidal,108016476,390s,,,http://www.tidal.com/track/108016476
"Suk: Pohádka, Op. 16 - 4. Runa’s Curse and how it was broken by True Love","Jiří Vodička, Czech Philharmonic, Jiří Bělohlávek",Suk: Asrael Symphony; Pohádka,GBBBA1800669,tidal,108016477,511s,,,http://www.tidal.com/track/108016477
"Symphony in E-Sharp Major, Op. 14, .: I. Allegro, ma non troppo.","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA168401474,tidal,90492653,800s,,,http://www.tidal.com/track/90492653
"Symphony in E-Sharp Major, Op. 14, .: II. Adagio","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA168402474,tidal,90492654,715s,,,http://www.tidal.com/track/90492654
"Symphony in E-Sharp Major, Op. 14, .: III. Allegro vivace","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA168403474,tidal,90492655,410s,,,http://www.tidal.com/track/90492655
"Symphony in E-Sharp Major, Op. 14, .: IV. Allegro","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA168404474,tidal,90492656,871s,,,http://www.tidal.com/track/90492656
"Calvary, Op. 24, .: No. 1, Grave (The Son of Man Condemned to Death)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167901255,tidal,90492657,94s,,,http://www.tidal.com/track/90492657
"Calvary, Op. 24, .: No. 2, Poco andante, quasi marcia funebre att. (He Accepts the Cross) - att. (He Faints for the First Time)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167902255,tidal,90492658,178s,,,http://www.tidal.com/track/90492658
"Calvary, Op. 24, .: No. 4, Molto adagio - Poco piu mosso (He Encounters His Mother)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167904255,tidal,90492659,153s,,,http://www.tidal.com/track/90492659
"Calvary, Op. 24, .: No. 5, Poco con moto (Simon Helps Him Carry the Cross)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167905255,tidal,90492660,93s,,,http://www.tidal.com/track/90492660
"Calvary, Op. 24, .: No. 6, Adagio (Veronica Offers Him the Vestment)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167906255,tidal,90492661,106s,,,http://www.tidal.com/track/90492661
"Calvary, Op. 24, .: No. 7, Allegro non troppo (He Collapses under the Weight of the Cross for the Second Time)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167907255,tidal,90492662,112s,,,http://www.tidal.com/track/90492662
"Calvary, Op. 24, .: No. 8, Moderato assai (Do not Lament for Me)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167908255,tidal,90492663,150s,,,http://www.tidal.com/track/90492663
"Calvary, Op. 24, .: No. 9, Allegro (He Collapses under the Weight of the Cross for the Third Time)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167909255,tidal,90492664,140s,,,http://www.tidal.com/track/90492664
"Calvary, Op. 24, .: No. 10, A tempo sostenuto (He Is Brought to Golgotha) - att. Molto lento (He Is Crucified)","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167910255,tidal,90492665,170s,,,http://www.tidal.com/track/90492665
"Calvary, Op. 24, .: No. 12, He Dies on the Cross. Lento - Agitato","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167912255,tidal,90492666,295s,,,http://www.tidal.com/track/90492666
"Calvary, Op. 24, .: No. 13, He is Taken Down from the Cross. Lento","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167913255,tidal,90492667,226s,,,http://www.tidal.com/track/90492667
"Calvary, Op. 24, .: No. 14, He Is Put in the Tomb. Largo","Czech Philharmonic, Václav Neumann",Suk: Symphony in E Major - Ostrčil: Calvary,CZA167914255,tidal,90492668,124s,,,http://www.tidal.com/track/90492668
"Castor et Pollux, RCT 32, Acte I, Scène III: Prélude - Air accompagné ""Tristes apprêts""",Teodor Currentzis,Rameau - The Sound of Light,USSM11404290,tidal,35788180,453s,,,http://www.tidal.com/track/35788180
Toccata Arpeggiata (Arr. by Julian Schneemann) (Live),"Nederlands Blazers Ensemble, Jeff Heijne, Dusty Ciggaar, Jaber Fayad, David Mackor",Troubadours (Live),NLG712100022,tidal,216680022,344s,,,http://www.tidal.com/track/216680022
"Barber: Violin Concerto, Op. 14: I. Allegro","Esther Yoo, Royal Philharmonic Orchestra, Vasily Petrenko","Barber, Bruch",KRUM72200583,tidal,272245795,621s,,,http://www.tidal.com/track/272245795
"Barber: Violin Concerto, Op. 14: II. Andante","Esther Yoo, Royal Philharmonic Orchestra, Vasily Petrenko","Barber, Bruch",KRUM72200584,tidal,272245797,546s,,,http://www.tidal.com/track/272245797
"Barber: Violin Concerto, Op. 14: III. Presto in moto perpetuo","Esther Yoo, Royal Philharmonic Orchestra, Vasily Petrenko","Barber, Bruch",KRUM72200585,tidal,272245798,240s,,,http://www.tidal.com/track/272245798
"The School for Scandal, Op. 5","New Zealand Symphony Orchestra, Andrew Schenck",Barber: Works for Orchestra,HKI192331482,tidal,313229003,523s,,,http://www.tidal.com/track/313229003
"Music for a Scene from Shelley, Op. 7","New Zealand Symphony Orchestra, Andrew Schenck",Barber: Works for Orchestra,HKI192331483,tidal,313229004,600s,,,http://www.tidal.com/track/313229004
"Symphony No. 2, Op. 19: I. Allegro ma non troppo","New Zealand Symphony Orchestra, Andrew Schenck",Barber: Works for Orchestra,HKI192331486,tidal,313229007,689s,,,http://www.tidal.com/track/313229007
"Symphony No. 2, Op. 19: II. Andante, un poco mosso","New Zealand Symphony Orchestra, Andrew Schenck",Barber: Works for Orchestra,HKI192331487,tidal,313229008,567s,,,http://www.tidal.com/track/313229008
"Symphony No. 2, Op. 19: III. Presto, senza battuto - Allegro risoluto","New Zealand Symphony Orchestra, Andrew Schenck",Barber: Works for Orchestra,HKI192331488,tidal,313229009,567s,,,http://www.tidal.com/track/313229009
"Second Essay for Orchestra, Op. 17","Royal Scottish National Orchestra, Marin Alsop",Barber: Adagio for Strings,USB8U1701668,tidal,284715592,682s,,,http://www.tidal.com/track/284715592
"Third Essay for Orchestra, Op. 47","Royal Scottish National Orchestra, Marin Alsop",Barber: Adagio for Strings,USB8U1701669,tidal,284715593,863s,,,http://www.tidal.com/track/284715593
Mutations from Bach,"Royal Scottish National Orchestra, Marin Alsop",Barber: Adagio for Strings,USB8U1701670,tidal,284715594,338s,,,http://www.tidal.com/track/284715594
Commando March,"Royal Scottish National Orchestra, Marin Alsop",Barber: Adagio for Strings,USB8U1701671,tidal,284715595,227s,,,http://www.tidal.com/track/284715595
"Knoxville, Summer of 1915, Op. 24","Karina Gauvin, Royal Scottish National Orchestra, Marin Alsop",Barber: Adagio for Strings,USB8U1701672,tidal,284715596,1012s,,,http://www.tidal.com/track/284715596
"Tante Simona, Op. 20: Overture","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100051,tidal,189299163,292s,,,http://www.tidal.com/track/189299163
"Suite in F-Sharp Minor, Op. 19: Ia. Andante con moto","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100052,tidal,189299164,101s,,,http://www.tidal.com/track/189299164
"Suite in F-Sharp Minor, Op. 19: Ib. Piu animato","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100053,tidal,189299165,94s,,,http://www.tidal.com/track/189299165
"Suite in F-Sharp Minor, Op. 19: Ic. Animato","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100054,tidal,189299166,97s,,,http://www.tidal.com/track/189299166
"Suite in F-Sharp Minor, Op. 19: Id. Andante tranquillo","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100055,tidal,189299167,103s,,,http://www.tidal.com/track/189299167
"Suite in F-Sharp Minor, Op. 19: Ie. Allegro","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100056,tidal,189299168,72s,,,http://www.tidal.com/track/189299168
"Suite in F-Sharp Minor, Op. 19: If. Vivace","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100057,tidal,189299169,68s,,,http://www.tidal.com/track/189299169
"Suite in F-Sharp Minor, Op. 19: Ig. Adagio","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100058,tidal,189299170,193s,,,http://www.tidal.com/track/189299170
"Suite in F-Sharp Minor, Op. 19: II. Scherzo","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100059,tidal,189299171,291s,,,http://www.tidal.com/track/189299171
"Suite in F-Sharp Minor, Op. 19: III. Romanze","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100060,tidal,189299172,346s,,,http://www.tidal.com/track/189299172
"Suite in F-Sharp Minor, Op. 19: IV. Rondo","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100061,tidal,189299173,519s,,,http://www.tidal.com/track/189299173
"American Rhapsody, Op. 47","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100062,tidal,189299174,853s,,,http://www.tidal.com/track/189299174
"Serenade for Small Orchestra in F Minor, Op. 3: I. Allegretto, quasi andantino","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100063,tidal,189299175,446s,,,http://www.tidal.com/track/189299175
"Serenade for Small Orchestra in F Minor, Op. 3: II. Lebhaft, sehr rhythmisch","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100064,tidal,189299176,356s,,,http://www.tidal.com/track/189299176
"Serenade for Small Orchestra in F Minor, Op. 3: III. Rubato - Andantino - Allegretto","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100065,tidal,189299177,296s,,,http://www.tidal.com/track/189299177
"Serenade for Small Orchestra in F Minor, Op. 3: IV. Allegro molto","ORF Vienna Radio Symphony Orchestra, Roberto Paternostro",Dohnányi & Weiner: Orchestral Works,DEB262100066,tidal,189299178,348s,,,http://www.tidal.com/track/189299178
"Variations on a Nursery Song, Op. 25: Introduction. Maestoso","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100801,tidal,212233625,217s,,,http://www.tidal.com/track/212233625
"Variations on a Nursery Song, Op. 25: Theme. Allegro","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100802,tidal,212233627,60s,,,http://www.tidal.com/track/212233627
"Variations on a Nursery Song, Op. 25: Var. 1, Poco più mosso","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100803,tidal,212233628,40s,,,http://www.tidal.com/track/212233628
"Variations on a Nursery Song, Op. 25: Var. 2, Risoluto","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100804,tidal,212233630,32s,,,http://www.tidal.com/track/212233630
"Variations on a Nursery Song, Op. 25: Var. 3, L'istesso tempo","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100805,tidal,212233632,95s,,,http://www.tidal.com/track/212233632
"Variations on a Nursery Song, Op. 25: Var. 4, Molto meno mosso","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100806,tidal,212233634,72s,,,http://www.tidal.com/track/212233634
"Variations on a Nursery Song, Op. 25: Var. 5, Più mosso","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100807,tidal,212233636,72s,,,http://www.tidal.com/track/212233636
"Variations on a Nursery Song, Op. 25: Var. 6, Ancora più mosso","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100808,tidal,212233638,42s,,,http://www.tidal.com/track/212233638
"Variations on a Nursery Song, Op. 25: Var. 7, Walzer. Tempo giusto","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100809,tidal,212233639,145s,,,http://www.tidal.com/track/212233639
"Variations on a Nursery Song, Op. 25:  Var. 8, Alla marcia","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100810,tidal,212233641,92s,,,http://www.tidal.com/track/212233641
"Variations on a Nursery Song, Op. 25: Var. 9, Presto","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100811,tidal,212233643,115s,,,http://www.tidal.com/track/212233643
"Variations on a Nursery Song, Op. 25: Var. 10, Passacaglia. Adagio non troppo","Sofja Gülbadamova, Deutsche Staatsphilharmonie Rheinland-Pfalz, Modestas Pitrenas",Dohnányi: Concertos,DEB262100812,tidal,212233644,248s,,,http://www.tidal.com/track/212233644
